# Estimated Coulombstress in Roof region of gallery in Morsleben (from Dirk Becker) (see Dahm, 2022, fig 7)
# Coulombstress_in_Pa   day_since_filling
1608302.57 385.896
1608084.40 385.938
1607866.29 385.979
1607648.23 386.021
1607430.22 386.062
1607212.28 386.104
1606994.38 386.146
1606776.55 386.188
1606558.77 386.229
1606341.04 386.271
1606123.37 386.312
1605905.76 386.354
1605688.20 386.396
1605470.70 386.438
1605253.25 386.479
1605035.86 386.521
1604818.52 386.562
1604601.24 386.604
1604384.01 386.646
1604166.84 386.688
1603949.73 386.729
1603732.67 386.771
1603515.66 386.812
1603298.72 386.854
1603081.82 386.896
1602864.98 386.938
1602648.20 386.979
1602431.47 387.021
1602214.80 387.062
1601998.18 387.104
1601781.62 387.146
1601565.11 387.188
1601348.65 387.229
1601132.26 387.271
1600915.91 387.312
1600699.62 387.354
1600483.39 387.396
1600267.21 387.438
1600051.09 387.479
1599835.02 387.521
1599619.00 387.562
1599403.04 387.604
1599187.14 387.646
1598971.29 387.688
1598755.49 387.729
1598539.75 387.771
1598324.06 387.812
1598108.43 387.854
1597892.85 387.896
1597677.33 387.938
1597461.86 387.979
1597246.44 388.021
1597031.08 388.062
1596815.78 388.104
1596600.53 388.146
1596385.33 388.188
1596170.19 388.229
1595955.10 388.271
1595740.06 388.312
1595525.08 388.354
1595310.16 388.396
1595095.29 388.438
1594880.47 388.479
1594665.70 388.521
1594451.00 388.562
1594236.34 388.604
1594021.74 388.646
1593807.19 388.688
1593592.70 388.729
1593378.26 388.771
1593163.87 388.812
1592949.54 388.854
1592735.26 388.896
1592521.04 388.938
1592306.87 388.979
1592092.75 389.021
1591878.68 389.062
1591664.68 389.104
1591450.72 389.146
1591236.82 389.188
1591022.97 389.229
1590809.17 389.271
1590595.43 389.312
1590381.74 389.354
1590168.11 389.396
1589954.53 389.438
1589741.00 389.479
1589527.52 389.521
1589314.10 389.562
1589100.74 389.604
1588887.42 389.646
1588674.16 389.688
1588460.95 389.729
1588247.80 389.771
1588034.69 389.812
1587821.65 389.854
1587608.65 389.896
1587395.71 389.938
1587182.82 389.979
1586969.98 390.021
1586757.20 390.062
1586544.47 390.104
1586331.79 390.146
1586119.17 390.188
1585906.60 390.229
1585694.09 390.271
1585481.62 390.312
1585269.21 390.354
1585056.86 390.396
1584844.55 390.438
1584632.30 390.479
1584420.10 390.521
1584207.96 390.562
1583995.87 390.604
1583783.83 390.646
1583571.85 390.688
1583359.91 390.729
1583148.04 390.771
1582936.21 390.812
1582724.44 390.854
1582512.72 390.896
1582301.05 390.938
1582089.44 390.979
1581877.88 391.021
1581666.37 391.062
1581454.91 391.104
1581243.51 391.146
1581032.16 391.188
1580820.86 391.229
1580609.62 391.271
1580398.43 391.312
1580187.29 391.354
1579976.20 391.396
1579765.17 391.438
1579554.19 391.479
1579343.26 391.521
1579132.38 391.562
1578921.56 391.604
1578710.79 391.646
1578500.07 391.688
1578289.41 391.729
1578078.80 391.771
1577868.24 391.812
1577657.73 391.854
1577447.27 391.896
1577236.87 391.938
1577026.52 391.979
1576816.22 392.021
1576605.98 392.062
1576395.79 392.104
1576185.65 392.146
1575975.56 392.188
1575765.52 392.229
1575555.54 392.271
1575345.61 392.312
1575135.73 392.354
1574925.90 392.396
1574716.13 392.438
1574506.40 392.479
1574296.73 392.521
1574087.12 392.562
1573877.55 392.604
1573668.04 392.646
1573458.58 392.688
1573249.17 392.729
1573039.81 392.771
1572830.50 392.812
1572621.25 392.854
1572412.05 392.896
1572202.90 392.938
1571993.80 392.979
1571784.76 393.021
1571575.76 393.062
1571366.82 393.104
1571157.93 393.146
1570949.09 393.188
1570740.31 393.229
1570531.57 393.271
1570322.89 393.312
1570114.26 393.354
1569905.68 393.396
1569697.16 393.438
1569488.68 393.479
1569280.26 393.521
1569071.89 393.562
1568863.56 393.604
1568655.30 393.646
1568447.08 393.688
1568238.91 393.729
1568030.80 393.771
1567822.74 393.812
1567614.73 393.854
1567406.77 393.896
1567198.86 393.938
1566991.00 393.979
1566783.20 394.021
1566575.45 394.062
1566367.75 394.104
1566160.10 394.146
1565952.50 394.188
1565744.95 394.229
1565537.45 394.271
1565330.01 394.312
1565122.61 394.354
1564915.27 394.396
1564707.98 394.438
1564500.74 394.479
1564293.55 394.521
1564086.42 394.562
1563879.33 394.604
1563672.29 394.646
1563465.31 394.688
1563258.38 394.729
1563051.50 394.771
1562844.67 394.812
1562637.89 394.854
1562431.16 394.896
1562224.48 394.938
1562017.86 394.979
1561811.28 395.021
1561604.76 395.062
1561398.28 395.104
1561191.86 395.146
1560985.49 395.188
1560779.17 395.229
1560572.90 395.271
1560366.68 395.312
1560160.51 395.354
1559954.39 395.396
1559748.33 395.438
1559542.31 395.479
1559336.34 395.521
1559130.43 395.562
1558924.57 395.604
1558718.75 395.646
1558512.99 395.688
1558307.28 395.729
1558101.62 395.771
1557896.01 395.812
1557690.44 395.854
1557484.94 395.896
1557279.48 395.938
1557074.07 395.979
1556868.71 396.021
1556663.40 396.062
1556458.15 396.104
1556252.94 396.146
1556047.78 396.188
1555842.68 396.229
1555637.62 396.271
1555432.62 396.312
1555227.66 396.354
1555022.76 396.396
1554817.91 396.438
1554613.10 396.479
1554408.35 396.521
1554203.65 396.562
1553999.00 396.604
1553794.39 396.646
1553589.84 396.688
1553385.34 396.729
1553180.89 396.771
1552976.49 396.812
1552772.14 396.854
1552567.84 396.896
1552363.59 396.938
1552159.39 396.979
1551955.24 397.021
1551751.14 397.062
1551547.09 397.104
1551343.09 397.146
1551139.14 397.188
1550935.24 397.229
1550731.39 397.271
1550527.59 397.312
1550323.84 397.354
1550120.14 397.396
1549916.49 397.438
1549712.89 397.479
1549509.34 397.521
1549305.84 397.562
1549102.39 397.604
1548898.99 397.646
1548695.64 397.688
1548492.34 397.729
1548289.09 397.771
1548085.89 397.812
1547882.74 397.854
1547679.64 397.896
1547476.59 397.938
1547273.59 397.979
1547070.64 398.021
1546867.74 398.062
1546664.89 398.104
1546462.08 398.146
1546259.33 398.188
1546056.63 398.229
1545853.98 398.271
1545651.37 398.312
1545448.82 398.354
1545246.31 398.396
1545043.86 398.438
1544841.46 398.479
1544639.10 398.521
1544436.79 398.562
1544234.54 398.604
1544032.33 398.646
1543830.17 398.688
1543628.07 398.729
1543426.01 398.771
1543224.00 398.812
1543022.04 398.854
1542820.13 398.896
1542618.27 398.938
1542416.46 398.979
1542214.69 399.021
1542012.98 399.062
1541811.32 399.104
1541609.70 399.146
1541408.14 399.188
1541206.62 399.229
1541005.16 399.271
1540803.74 399.312
1540602.37 399.354
1540401.06 399.396
1540199.79 399.438
1539998.57 399.479
1539797.40 399.521
1539596.27 399.562
1539395.20 399.604
1539194.18 399.646
1538993.20 399.688
1538792.28 399.729
1538591.40 399.771
1538390.58 399.812
1538189.80 399.854
1537989.07 399.896
1537788.39 399.938
1537587.76 399.979
1537387.18 400.021
1537186.64 400.062
1536986.16 400.104
1536785.73 400.146
1536585.34 400.188
1536385.01 400.229
1536184.72 400.271
1535984.49 400.312
1535784.30 400.354
1535584.16 400.396
1535384.07 400.438
1535184.03 400.479
1534984.04 400.521
1534784.10 400.562
1534584.20 400.604
1534384.36 400.646
1534184.56 400.688
1533984.82 400.729
1533785.12 400.771
1533585.47 400.812
1533385.87 400.854
1533186.32 400.896
1532986.82 400.938
1532787.36 400.979
1532587.96 401.021
1532388.60 401.062
1532189.29 401.104
1531990.04 401.146
1531790.83 401.188
1531591.66 401.229
1531392.55 401.271
1531193.48 401.312
1530994.47 401.354
1530795.50 401.396
1530596.58 401.438
1530397.71 401.479
1530198.89 401.521
1530000.11 401.562
1529801.38 401.604
1529602.71 401.646
1529404.08 401.688
1529205.49 401.729
1529006.96 401.771
1528808.48 401.812
1528610.04 401.854
1528411.65 401.896
1528213.31 401.938
1528015.01 401.979
1527816.77 402.021
1527618.57 402.062
1527420.42 402.104
1527222.32 402.146
1527024.27 402.188
1526826.26 402.229
1526628.30 402.271
1526430.39 402.312
1526232.53 402.354
1526034.71 402.396
1525836.94 402.438
1525639.22 402.479
1525441.55 402.521
1525243.93 402.562
1525046.35 402.604
1524848.82 402.646
1524651.34 402.688
1524453.90 402.729
1524256.52 402.771
1524059.18 402.812
1523861.88 402.854
1523664.64 402.896
1523467.44 402.938
1523270.29 402.979
1523073.19 403.021
1522876.13 403.062
1522679.12 403.104
1522482.16 403.146
1522285.25 403.188
1522088.38 403.229
1521891.56 403.271
1521694.78 403.312
1521498.06 403.354
1521301.38 403.396
1521104.74 403.438
1520908.16 403.479
1520711.62 403.521
1520515.13 403.562
1520318.68 403.604
1520122.28 403.646
1519925.93 403.688
1519729.63 403.729
1519533.37 403.771
1519337.16 403.812
1519140.99 403.854
1518944.87 403.896
1518748.80 403.938
1518552.78 403.979
1518356.80 404.021
1518160.87 404.062
1517964.98 404.104
1517769.14 404.146
1517573.35 404.188
1517377.60 404.229
1517181.90 404.271
1516986.25 404.312
1516790.64 404.354
1516595.08 404.396
1516399.56 404.438
1516204.09 404.479
1516008.67 404.521
1515813.29 404.562
1515617.96 404.604
1515422.68 404.646
1515227.44 404.688
1515032.25 404.729
1514837.10 404.771
1514642.00 404.812
1514446.94 404.854
1514251.94 404.896
1514056.97 404.938
1513862.06 404.979
1513667.18 405.021
1513472.36 405.062
1513277.58 405.104
1513082.85 405.146
1512888.16 405.188
1512693.52 405.229
1512498.93 405.271
1512304.38 405.312
1512109.88 405.354
1511915.43 405.396
1511721.02 405.438
1511526.66 405.479
1511332.35 405.521
1511138.08 405.562
1510943.85 405.604
1510749.68 405.646
1510555.55 405.688
1510361.46 405.729
1510167.43 405.771
1509973.43 405.812
1509779.49 405.854
1509585.59 405.896
1509391.73 405.938
1509197.93 405.979
1509004.17 406.021
1508810.45 406.062
1508616.78 406.104
1508423.16 406.146
1508229.58 406.188
1508036.05 406.229
1507842.56 406.271
1507649.12 406.312
1507455.73 406.354
1507262.38 406.396
1507069.08 406.438
1506875.82 406.479
1506682.61 406.521
1506489.44 406.562
1506296.32 406.604
1506103.25 406.646
1505910.22 406.688
1505717.24 406.729
1505524.30 406.771
1505331.41 406.812
1505138.56 406.854
1504945.76 406.896
1504753.01 406.938
1504560.30 406.979
1504367.63 407.021
1504175.02 407.062
1503982.44 407.104
1503789.92 407.146
1503597.43 407.188
1503405.00 407.229
1503212.61 407.271
1503020.26 407.312
1502827.96 407.354
1502635.71 407.396
1502443.50 407.438
1502251.33 407.479
1502059.21 407.521
1501867.14 407.562
1501675.11 407.604
1501483.12 407.646
1501291.19 407.688
1501099.29 407.729
1500907.44 407.771
1500715.64 407.812
1500523.88 407.854
1500332.17 407.896
1500140.50 407.938
1499948.88 407.979
1499757.30 408.021
1499565.77 408.062
1499374.28 408.104
1499182.84 408.146
1498991.44 408.188
1498800.09 408.229
1498608.78 408.271
1498417.51 408.312
1498226.30 408.354
1498035.12 408.396
1497843.99 408.438
1497652.91 408.479
1497461.87 408.521
1497270.87 408.562
1497079.92 408.604
1496889.02 408.646
1496698.16 408.688
1496507.34 408.729
1496316.57 408.771
1496125.84 408.812
1495935.16 408.854
1495744.52 408.896
1495553.93 408.938
1495363.38 408.979
1495172.88 409.021
1494982.42 409.062
1494792.00 409.104
1494601.63 409.146
1494411.30 409.188
1494221.02 409.229
1494030.79 409.271
1493840.59 409.312
1493650.44 409.354
1493460.34 409.396
1493270.28 409.438
1493080.26 409.479
1492890.29 409.521
1492700.36 409.562
1492510.48 409.604
1492320.64 409.646
1492130.84 409.688
1491941.09 409.729
1491751.39 409.771
1491561.72 409.812
1491372.11 409.854
1491182.53 409.896
1490993.00 409.938
1490803.51 409.979
1490614.07 410.021
1490424.67 410.062
1490235.32 410.104
1490046.01 410.146
1489856.74 410.188
1489667.52 410.229
1489478.34 410.271
1489289.20 410.312
1489100.11 410.354
1488911.06 410.396
1488722.05 410.438
1488533.09 410.479
1488344.18 410.521
1488155.30 410.562
1487966.47 410.604
1487777.69 410.646
1487588.94 410.688
1487400.24 410.729
1487211.59 410.771
1487022.98 410.812
1486834.41 410.854
1486645.89 410.896
1486457.40 410.938
1486268.97 410.979
1486080.57 411.021
1485892.23 411.062
1485703.92 411.104
1485515.66 411.146
1485327.44 411.188
1485139.26 411.229
1484951.13 411.271
1484763.04 411.312
1484575.00 411.354
1484387.00 411.396
1484199.04 411.438
1484011.13 411.479
1483823.26 411.521
1483635.44 411.562
1483447.65 411.604
1483259.91 411.646
1483072.22 411.688
1482884.57 411.729
1482696.96 411.771
1482509.39 411.812
1482321.87 411.854
1482134.40 411.896
1481946.96 411.938
1481759.57 411.979
1481572.23 412.021
1481384.92 412.062
1481197.66 412.104
1481010.45 412.146
1480823.28 412.188
1480636.15 412.229
1480449.06 412.271
1480262.02 412.312
1480075.02 412.354
1479888.07 412.396
1479701.15 412.438
1479514.29 412.479
1479327.46 412.521
1479140.68 412.562
1478953.94 412.604
1478767.25 412.646
1478580.60 412.688
1478393.99 412.729
1478207.43 412.771
1478020.91 412.812
1477834.43 412.854
1477648.00 412.896
1477461.61 412.938
1477275.26 412.979
1477088.96 413.021
1476902.70 413.062
1476716.48 413.104
1476530.31 413.146
1476344.18 413.188
1476158.10 413.229
1475972.05 413.271
1475786.05 413.312
1475600.10 413.354
1475414.19 413.396
1475228.32 413.438
1475042.49 413.479
1474856.71 413.521
1474670.97 413.562
1474485.28 413.604
1474299.62 413.646
1474114.02 413.688
1473928.45 413.729
1473742.93 413.771
1473557.45 413.812
1473372.01 413.854
1473186.62 413.896
1473001.27 413.938
1472815.97 413.979
1472630.71 414.021
1472445.49 414.062
1472260.31 414.104
1472075.18 414.146
1471890.09 414.188
1471705.05 414.229
1471520.04 414.271
1471335.09 414.312
1471150.17 414.354
1470965.30 414.396
1470780.47 414.438
1470595.68 414.479
1470410.94 414.521
1470226.24 414.562
1470041.59 414.604
1469856.97 414.646
1469672.40 414.688
1469487.88 414.729
1469303.39 414.771
1469118.95 414.812
1468934.56 414.854
1468750.20 414.896
1468565.89 414.938
1468381.63 414.979
1468197.40 415.021
1468013.22 415.062
1467829.08 415.104
1467644.99 415.146
1467460.94 415.188
1467276.93 415.229
1467092.96 415.271
1466909.04 415.312
1466725.16 415.354
1466541.33 415.396
1466357.53 415.438
1466173.78 415.479
1465990.08 415.521
1465806.41 415.562
1465622.79 415.604
1465439.21 415.646
1465255.67 415.688
1465072.18 415.729
1464888.73 415.771
1464705.32 415.812
1464521.96 415.854
1464338.63 415.896
1464155.35 415.938
1463972.12 415.979
1463788.92 416.021
1463605.77 416.062
1463422.66 416.104
1463239.59 416.146
1463056.57 416.188
1462873.58 416.229
1462690.65 416.271
1462507.75 416.312
1462324.89 416.354
1462142.08 416.396
1461959.31 416.438
1461776.58 416.479
1461593.90 416.521
1461411.25 416.562
1461228.65 416.604
1461046.09 416.646
1460863.58 416.688
1460681.10 416.729
1460498.67 416.771
1460316.28 416.812
1460133.93 416.854
1459951.63 416.896
1459769.36 416.938
1459587.14 416.979
1459404.96 417.021
1459222.82 417.062
1459040.73 417.104
1458858.67 417.146
1458676.66 417.188
1458494.69 417.229
1458312.76 417.271
1458130.88 417.312
1457949.03 417.354
1457767.23 417.396
1457585.47 417.438
1457403.75 417.479
1457222.07 417.521
1457040.44 417.562
1456858.84 417.604
1456677.29 417.646
1456495.78 417.688
1456314.31 417.729
1456132.88 417.771
1455951.50 417.812
1455770.15 417.854
1455588.85 417.896
1455407.59 417.938
1455226.37 417.979
1455045.19 418.021
1454864.05 418.062
1454682.96 418.104
1454501.90 418.146
1454320.89 418.188
1454139.92 418.229
1453958.99 418.271
1453778.10 418.312
1453597.25 418.354
1453416.44 418.396
1453235.68 418.438
1453054.95 418.479
1452874.27 418.521
1452693.63 418.562
1452513.03 418.604
1452332.47 418.646
1452151.95 418.688
1451971.47 418.729
1451791.04 418.771
1451610.64 418.812
1451430.28 418.854
1451249.97 418.896
1451069.70 418.938
1450889.47 418.979
1450709.27 419.021
1450529.12 419.062
1450349.01 419.104
1450168.94 419.146
1449988.92 419.188
1449808.93 419.229
1449628.98 419.271
1449449.08 419.312
1449269.21 419.354
1449089.39 419.396
1448909.60 419.438
1448729.86 419.479
1448550.16 419.521
1448370.49 419.562
1448190.87 419.604
1448011.29 419.646
1447831.75 419.688
1447652.25 419.729
1447472.79 419.771
1447293.37 419.812
1447113.99 419.854
1446934.65 419.896
1446755.35 419.938
1446576.09 419.979
1446396.88 420.021
1446217.70 420.062
1446038.56 420.104
1445859.47 420.146
1445680.41 420.188
1445501.40 420.229
1445322.43 420.271
1445143.50 420.312
1444964.60 420.354
1444785.75 420.396
1444606.94 420.438
1444428.18 420.479
1444249.45 420.521
1444070.76 420.562
1443892.11 420.604
1443713.51 420.646
1443534.94 420.688
1443356.42 420.729
1443177.93 420.771
1442999.49 420.812
1442821.08 420.854
1442642.72 420.896
1442464.40 420.938
1442286.12 420.979
1442107.88 421.021
1441929.67 421.062
1441751.51 421.104
1441573.39 421.146
1441395.31 421.188
1441217.27 421.229
1441039.28 421.271
1440861.32 421.312
1440683.40 421.354
1440505.52 421.396
1440327.68 421.438
1440149.88 421.479
1439972.13 421.521
1439794.41 421.562
1439616.73 421.604
1439439.10 421.646
1439261.50 421.688
1439083.94 421.729
1438906.42 421.771
1438728.95 421.812
1438551.51 421.854
1438374.12 421.896
1438196.76 421.938
1438019.44 421.979
1437842.17 422.021
1437664.93 422.062
1437487.73 422.104
1437310.58 422.146
1437133.46 422.188
1436956.38 422.229
1436779.34 422.271
1436602.35 422.312
1436425.39 422.354
1436248.47 422.396
1436071.59 422.438
1435894.76 422.479
1435717.96 422.521
1435541.20 422.562
1435364.48 422.604
1435187.80 422.646
1435011.16 422.688
1434834.56 422.729
1434658.00 422.771
1434481.48 422.812
1434305.00 422.854
1434128.56 422.896
1433952.15 422.938
1433775.79 422.979
1433599.47 423.021
1433423.18 423.062
1433246.94 423.104
1433070.74 423.146
1432894.57 423.188
1432718.44 423.229
1432542.36 423.271
1432366.31 423.312
1432190.30 423.354
1432014.33 423.396
1431838.40 423.438
1431662.51 423.479
1431486.66 423.521
1431310.85 423.562
1431135.08 423.604
1430959.34 423.646
1430783.65 423.688
1430608.00 423.729
1430432.38 423.771
1430256.80 423.812
1430081.26 423.854
1429905.77 423.896
1429730.31 423.938
1429554.89 423.979
1429379.50 424.021
1429204.16 424.062
1429028.86 424.104
1428853.59 424.146
1428678.37 424.188
1428503.18 424.229
1428328.03 424.271
1428152.92 424.312
1427977.85 424.354
1427802.82 424.396
1427627.83 424.438
1427452.88 424.479
1427277.96 424.521
1427103.08 424.562
1426928.25 424.604
1426753.45 424.646
1426578.69 424.688
1426403.96 424.729
1426229.28 424.771
1426054.64 424.812
1425880.03 424.854
1425705.46 424.896
1425530.94 424.938
1425356.45 424.979
1425181.99 425.021
1425007.58 425.062
1424833.21 425.104
1424658.87 425.146
1424484.57 425.188
1424310.31 425.229
1424136.09 425.271
1423961.91 425.312
1423787.76 425.354
1423613.66 425.396
1423439.59 425.438
1423265.56 425.479
1423091.57 425.521
1422917.62 425.562
1422743.71 425.604
1422569.83 425.646
1422395.99 425.688
1422222.19 425.729
1422048.43 425.771
1421874.71 425.812
1421701.03 425.854
1421527.38 425.896
1421353.78 425.938
1421180.21 425.979
1421006.68 426.021
1420833.18 426.062
1420659.73 426.104
1420486.32 426.146
1420312.94 426.188
1420139.60 426.229
1419966.30 426.271
1419793.04 426.312
1419619.81 426.354
1419446.63 426.396
1419273.48 426.438
1419100.37 426.479
1418927.30 426.521
1418754.27 426.562
